"nm1346885";"Anna Melikyan";\N;"1976-02-08";\N
"nm1347064";"Chiké Okonkwo";"84";"1982-03-18";"tt5826432"
"nm1347153";"Tyler Perry";"84";"1969-09-14";\N
"nm1347320";"Giannis Rotas";\N;\N;\N
"nm1347859";"Tom Zembrod";"84";\N;\N
"nm1347868";"Carl Zitelmann";\N;\N;"tt7296606"
"nm1348108";"Christos Loulis";\N;"1976-04-10";"tt6280810"
"nm1348199";"Samuel Rizal";\N;"1980-12-03";"tt8512320"
"nm1349281";"Belén López";\N;"1970-03-28";\N
"nm1349318";"Sajid Khan";\N;"1970-11-23";\N
"nm1349376";"Francis Lawrence";\N;"1971-03-26";\N
"nm1349604";"Rodolfo Riva Palacio Alatriste";\N;"1970-05-18";\N
"nm1349618";"Cecilia Amenábar";"84";"1971-04-05";\N
"nm1349694";"Katherine Bailess";"84";"1980-04-24";\N
"nm1349821";"José Pepe Bojórquez";"84";\N;"tt8408848"
"nm1349998";"Robert G. Christie";"84";\N;\N
"nm1350207";"Constance Dollé";"84";"1905-05-27";"tt6186696"
"nm1350587";"Rasmus Heide";\N;\N;"tt4942270"
"nm1351030";"Wen-Chin Lin";\N;\N;\N
"nm1351042";"Natalia Livingston";"84";"1976-03-26";\N
"nm1351206";"Wojciech Mecwaldowski";"84";"1980-04-05";"tt8657824,tt5370828"
"nm1351522";"Tallulah Pitt-Brown";\N;\N;\N
"nm1352172";"Vinayak V.V.";\N;\N;\N
"nm1352510";"Denis Delic";\N;"1966-09-16";"tt5475734"
"nm1352774";"Jose Rosete";"84";"1975-10-22";"tt7012864"
"nm1352848";"Jimmy Vasquez";\N;\N;\N
"nm1353095";"Mariko Tsutsui";\N;\N;"tt5182856"
"nm1353523";"Kristina Kaylen";"84";\N;"tt3980372"
"nm1353689";"Bruce Khan";\N;\N;\N
"nm1354139";"Jason Hoffs";\N;\N;"tt1241317"
"nm1354570";"Peter Callow";\N;\N;"tt2943946"
"nm1354700";"Sandra Condito";\N;\N;\N
"nm1354955";"Irene Escolar";"84";"1988-10-19";\N
"nm1354965";"Dale Fabrigar";\N;\N;"tt8318702"
"nm1354988";"Niki Felstead";\N;\N;\N
"nm1355909";"Matt Milich";\N;\N;\N
"nm1356033";"Dagmar Niehage";\N;\N;\N
"nm1356588";"Stefano Sollima";\N;"1966-05-04";"tt5052474"
"nm1356757";"John Emmet Tracy";\N;"1969-07-02";\N
"nm1356897";"Xiaoming Wang";\N;\N;\N
"nm1356951";"Alice Winocour";\N;"1976-01-13";"tt7374926"
"nm1357477";"Randy Wayne";"84";"1981-08-07";\N
"nm1357722";"Laura Smet";\N;"1983-11-15";\N
"nm1358539";"Jennifer Carpenter";"84";"1979-12-07";\N
"nm1358569";"Tara Summers";"84";"1979-12-19";\N
"nm1359237";"Todor Chapkanov";\N;"1977-07-29";\N
"nm1359594";"Joachim Garraud";\N;\N;\N
"nm1359925";"Yeo-seon Kang";\N;\N;\N
"nm1360837";"Dan Renton Skinner";\N;"1905-05-26";\N
"nm1361000";"Jörg Tittel";"84";"1978-08-10";"tt4211312"
"nm1361302";"Rudi Baker";\N;"1978-06-23";\N
"nm1361829";"Mimi Spivak";\N;\N;\N
"nm1362570";"Joe Lynch";"84";\N;"tt4348012"
"nm1362698";"Alfonso Sánchez";\N;"1978-04-11";\N
"nm1363250";"Gabriela Cowperthwaite";\N;\N;"tt4899370"
"nm1363374";"Chandra Prakash Dwivedi";\N;\N;"tt4949324"
"nm1363402";"Bituin Escalante";\N;\N;"tt7200370"
"nm1364086";"Radu Muntean";\N;"1971-06-08";\N
"nm1364532";"Ryan Simpkins";"84";"1998-03-28";\N
"nm1364790";"Hugh Welchman";\N;\N;"tt3262342"
"nm1365122";"Wayne Sable";\N;\N;\N
"nm1365343";"Àgata Roca";\N;"1905-05-21";\N
"nm1365354";"Ann Marie Seall";"84";\N;\N
"nm1365819";"David Donald";\N;\N;\N
"nm1365877";"Carlos León";\N;"1910-04-13";\N
"nm1366335";"Akhil Akkineni";"84";"1994-04-08";"tt6816070,tt9021092"
"nm1366882";"Matthew Fahey";"84";"1990-09-28";"tt3097876"
"nm1367246";"Hye-jeong Kang";"84";"1982-01-04";\N
"nm1367291";"Marijn Klaver";\N;"1980-05-15";\N
"nm1367560";"Levon Minasian";\N;"1970-07-07";"tt5515670"
"nm1367681";"Dal-su Oh";"84";"1968-06-15";\N
"nm1367730";"Pasupathy";\N;"1969-05-18";\N
"nm1367819";"Bahram Radan";"84";"1979-04-28";"tt7897432"
"nm1367995";"Sorush Sehhat";\N;\N;\N
"nm1368152";"Hanie Tavassoli";\N;\N;"tt9899880"
"nm1368448";"Dai Carter";\N;\N;\N
"nm1368581";"Salim Kumar";\N;\N;"tt7489844"
"nm1368643";"Ross Mullan";"84";"1967-01-05";"tt3416532"
"nm1368777";"Andrea Acatto";"84";\N;"tt7605922"
"nm1368781";"Gillian Apter";\N;\N;"tt5170810"
"nm1369377";"Michael Budd";"84";\N;\N
"nm1369619";"Maggie Elizabeth Jones";\N;\N;\N
"nm1370173";"Bill Haley and the Comets";\N;\N;\N
"nm1370384";"Stefano DiMatteo";"84";\N;"tt2039338"
"nm1370408";"Joaquín Cosio";\N;"1905-05-15";"tt4633694"
"nm1370480";"Dan DeLuca";\N;"1970-11-11";\N
"nm1370735";"Algis Garbaciauskas";\N;\N;\N
"nm1370969";"Benedicta Huanca";\N;\N;\N
"nm1371053";"Jeremiah Jones";\N;"1981-04-20";"tt9562694"
"nm1371074";"Hyo-jin Kang";\N;\N;\N
"nm1371115";"Seo-hyeong Kim";"84";"1973-10-28";"tt6777338"
"nm1371466";"Sergi Melo";\N;\N;\N
"nm1371858";"Nirmal Rishi";\N;\N;\N
"nm1371957";"Issaka Sawadogo";\N;"1905-05-19";\N
"nm1372014";"Joy Sengupta";\N;"1968-12-14";\N
"nm1372094";"Sardar Sohi";\N;\N;\N
"nm1372280";"Jeffrey Travis";\N;\N;\N
"nm1372679";"Joe DiGiorgi";\N;\N;\N
"nm1372715";"Aaron Gaffey";\N;\N;\N
"nm1372721";"Matthew Alan";\N;\N;\N
"nm1372788";"Shahid Kapoor";"84";"1981-02-25";\N
"nm1373106";"Lali Espósito";"84";"1991-10-10";\N
"nm1373129";"Toni Gonzaga";\N;"1984-01-20";\N
"nm1373275";"Kathy Valentine";"84";"1959-01-07";"tt5980638"
"nm1373966";"Sean King";\N;\N;\N
"nm1374337";"Jamel Aattache";\N;"1974-11-05";\N
"nm1374692";"Raffaele Caravaglios";\N;\N;\N
"nm1374768";"Arindam Chaudhuri";\N;\N;\N
"nm1374775";"Dorian Cirillo-Murray";\N;\N;\N
"nm1374980";"Zac Efron";"84";"1987-10-18";"tt2481498,tt1485796"
"nm1375030";"Simon Farnaby";"84";"1973-04-02";"tt4468740"
"nm1375171";"Glenn Miller and His Orchestra";\N;\N;"tt3783958"
"nm1375363";"Dong-hyuk Hwang";\N;\N;"tt7160176"
"nm1375364";"Ed Kavalee";\N;\N;\N
"nm1375533";"Jyothi Krishna";\N;\N;"tt6735678"
"nm1375534";"Trisha Krishnan";"84";"1983-05-04";"tt7019842"
"nm1375560";"Marcella Laasch";"84";\N;\N
"nm1375877";"Juan Minujín";"84";"1975-05-20";"tt8404614"
"nm1376310";"Amit Roy";\N;\N;"tt6296236"
"nm1376388";"Juan Schnitman";\N;"1905-06-02";\N
"nm1376997";"Jon Campling";"84";"1966-11-18";"tt7460806"
"nm1377122";"Pedro Irusta";\N;\N;\N
"nm1377431";"Carrie Finklea";"84";"1988-10-15";\N
"nm1377449";"Agnieszka Grochowska";\N;"1979-12-31";\N
"nm1377527";"Elena Milea";\N;\N;\N
"nm1378015";"Subhash Kapoor";\N;\N;"tt5982852"
"nm1378755";"Bobby Sheehan";\N;\N;\N
"nm1378916";"Eduardo Ortíz";\N;\N;"tt5860550"
"nm1379105";"Pedro Aguilera";\N;"1905-05-31";"tt4948838"
"nm1379134";"Bea Alonzo";"84";"1987-10-17";\N
"nm1379745";"Pablo Derqui";\N;"1976-08-10";\N
"nm1379772";"Benni Diez";\N;\N;"tt6188002"
"nm1379938";"Travis Fimmel";"84";"1979-07-15";"tt5340300"
"nm1380682";"Melissa Lawson Cheung";\N;\N;"tt4572514,tt4560436"
"nm1381475";"Delphine Roussel";\N;\N;"tt5913968,tt4686862"
"nm1381675";"Laurent Soffiati";\N;\N;"tt5687334"
"nm1381767";"Mikael Syrén";\N;"1965-04-29";\N
"nm1381996";"Radovan Vujovic";\N;"1984-09-08";\N
"nm1382197";"Ahmad Adam";\N;\N;\N
"nm1382207";"Robert Hoffman";"84";"1980-09-21";\N
"nm1382242";"Michelle Morgan";"84";"1981-07-16";\N
"nm1382363";"Jake Cuenca";"84";"1987-12-30";\N
"nm1382762";"Elizabeth Becka";\N;\N;\N
"nm1382877";"Jackie Long";\N;"1981-10-23";\N
"nm1383238";"Daniel Jerome Gill";\N;\N;"tt2385752"
"nm1383301";"Adam Leon";\N;\N;"tt4991512"
"nm1383586";"John Brotherton";"84";\N;\N
"nm1383771";"Melina León";\N;\N;"tt1824932"
"nm1383799";"Ferdous Ahmed";\N;"1974-06-07";\N
"nm1383969";"Jim Bakkum";"84";"1987-08-10";\N
"nm1384079";"Dylan Vox";"84";"1974-12-25";\N
"nm1384151";"Emilie Blon-Metzinger";\N;\N;\N
"nm1384240";"Kate Bristol";\N;"1990-05-01";"tt6595896"
"nm1384413";"Saswata Chatterjee";\N;"1970-12-19";\N
"nm1384611";"McKay Daines";\N;\N;"tt8031130"
"nm1384769";"Jelena Djokic";\N;"1977-05-24";\N
"nm1385078";"Maya Fujisawa";\N;\N;\N
"nm1385228";"Tottempudi Gopichand";"84";\N;"tt7128254,tt6735678"
"nm1385685";"Rob G. Kahn";"84";"1965-02-11";\N
"nm1385871";"Olga Kurylenko";"84";"1979-11-14";\N
"nm1386016";"Edit Lipcsei";\N;\N;\N
"nm1386659";"Emily O Brien";"84";"1985-05-28";\N
"nm1386816";"Azhagam Perumal";\N;\N;\N
"nm1386830";"Johan Petersson";"84";"1969-02-10";\N
"nm1387123";"Maggie Ross";\N;\N;\N
"nm1387185";"Sunao Sakagami";\N;\N;\N
"nm1387226";"Evi Saoulidou";\N;\N;"tt6746304"
"nm1387306";"Koushik Sen";\N;"1968-08-07";"tt3741834"
"nm1387350";"Taku Shinjô";\N;\N;\N
"nm1387613";"Kazuhisa Takenouchi";\N;\N;\N
"nm1388202";"Siddique";\N;\N;"tt6385856,tt6707906"
"nm1388835";"Svetlana Chuykina";\N;"1975-05-01";"tt5951188"
"nm1389105";"Martín Deus";\N;"1979-12-18";"tt6400166"
"nm1389392";"Carole Francis";\N;\N;\N
"nm1389849";"Vuokko Hovatta";"84";"1972-09-02";\N
"nm1389997";"Asante Jones";"84";"1968-08-03";\N
"nm1390122";"Hae-sook Kim";\N;"1955-12-30";"tt4016934"
"nm1390673";"Dagen Merrill";\N;\N;"tt2449638"
"nm1391064";"Amit Pawar";\N;\N;\N
"nm1391248";"Kida Khodr Ramadan";"84";"1976-10-08";\N
"nm1391252";"Haley Ramm";"84";"1992-03-26";\N
"nm1391516";"Shawn Savage";"84";"1976-10-28";\N
"nm1392282";"Todd Wilderman";\N;\N;\N
"nm1392332";"Stanley Huang";"84";"1975-09-21";"tt4823122"
"nm1392352";"JoJo Wright";\N;\N;\N
"nm1392388";"Elodie Yung";"84";"1981-02-22";\N
"nm1392439";"May el-Toukhy";\N;\N;"tt8378126"
"nm1392800";"Raúl Jiménez";\N;\N;\N
"nm1393287";"Mahek Chahal";"84";"1979-02-01";\N
"nm1393363";"Emily Corcoran";\N;\N;"tt1680140"
"nm1393528";"Hossain Emadeddin";\N;\N;\N
"nm1393711";"Andy Goldenberg";"84";\N;\N
"nm1393729";"Pierre-Félix Gravière";\N;\N;\N
"nm1393967";"Wanuri Kahiu";\N;\N;"tt8286894"
"nm1394102";"Pablo Krögh";\N;"1963-02-21";\N
"nm1394179";"Sittha Lertsrimonkol";\N;\N;\N
"nm1394426";"Hansika Motwani";"84";"1991-08-09";\N
"nm1394648";"Paul Pissanos";\N;\N;\N
"nm1394751";"Supatchaya Reunreung";\N;"1983-06-18";\N
"nm1395349";"Lulzim Zeqja";\N;\N;\N
"nm1395532";"Joseph Gatt";"84";"1974-12-03";"tt3861390"
"nm1395817";"Francesca De Luca";\N;\N;"tt4132190"
"nm1395865";"Mária Dobra";\N;\N;"tt5641832"
"nm1395952";"Marika Matsumoto";\N;"1984-09-12";\N
"nm1396022";"Anna Torv";"84";"1979-06-07";\N
"nm1396104";"Anthony Byrne";\N;"1975-09-09";"tt5164184"
"nm1396593";"Josh Janowicz";\N;"1981-09-15";"tt6547786"
"nm1397171";"Steve Aernouts";\N;\N;\N
"nm1397175";"Farbod Ahmadjo";\N;\N;\N
"nm1397189";"Alexis Alexiou";\N;"1905-05-29";\N
"nm1397301";"Anurag Basu";\N;\N;"tt4129428"
"nm1397399";"Guillaume Bouchède";\N;\N;"tt8265928,tt7458798,tt6738136"
"nm1397509";"Buddy Casino";\N;"1955-04-07";\N
"nm1397732";"Henry Douthwaite";"84";"1980-06-27";"tt9052960"
"nm1398616";"Penny McNamee";\N;\N;\N
"nm1399243";"Sonu Sood";"84";"1973-07-30";"tt7212726"
"nm1399646";"Aliki Zografou";\N;\N;\N
"nm1399714";"Scott Beck";"84";"1984-10-22";"tt6644200,tt6535880"
"nm1400927";"Will McFadden";\N;\N;"tt5076150"
"nm1401022";"Jonathan Howard";"84";\N;"tt3741700"
"nm1401177";"Valerie Weiss";\N;\N;"tt5806646"
"nm1402184";"Rohena Gera";\N;\N;"tt7142506"
"nm1402187";"Sarah Geronimo";"84";"1988-07-25";\N
"nm1402303";"Rasmus Hammerich";\N;"1975-06-27";"tt6286796,tt7523180"
"nm1402557";"Boris Khlebnikov";\N;"1972-08-28";"tt6952604"
"nm1403332";"Andrea Riquelme";\N;\N;\N
"nm1403732";"Sam Upton";"84";"1978-05-22";"tt6850820,tt3396208"
"nm1403974";"Yutaka Aoyama";"84";"1965-01-30";\N
"nm1404137";"Chris Johnson";"84";"1977-08-29";"tt6850820,tt2932536"
"nm1404176";"Saul Linklater";\N;\N;\N
"nm1404307";"Simon Stone";\N;\N;\N
"nm1404408";"Alice Eve";"84";"1982-02-06";\N
"nm1404505";"María Onetto";\N;"1966-08-18";\N
"nm1404824";"Laura Marano";"84";"1995-11-29";"tt8201170,tt4925292"
"nm1405398";"Dan Stevens";"84";"1982-10-10";"tt2771200"
"nm1406375";"Alain Deruelle";\N;\N;\N
"nm1406806";"Robert Heydon";"84";"1970-08-19";"tt6098380,tt6044156,tt7897102"
"nm1407581";"Stacey Peretzki";\N;\N;"tt4294970"
"nm1407651";"Scott Poythress";"84";"1976-01-29";"tt8708304"
"nm1408453";"Ryan Carnes";"84";"1982-11-21";\N
"nm1408458";"Soma Chakraborty";\N;\N;\N
"nm1408543";"David Gyasi";"84";"1980-01-02";"tt2798920"
"nm1408784";"Geoff Ward";\N;\N;"tt6363646"
"nm1408820";"Marta Bechtol";\N;\N;\N
"nm1408936";"Dorota Kolak";\N;"1957-06-20";"tt6421366"
"nm1409078";"Nils Taylor";\N;"1979-09-25";"tt3709442"
"nm1409123";"Young-hoon Park";\N;"1905-05-17";\N
"nm1409827";"Brandon Auret";"84";\N;\N
"nm1410077";"Elizabeth Bond";\N;\N;\N
"nm1410105";"AJ Bowen";"84";"1977-12-21";\N
"nm1410110";"Ross Boyask";\N;\N;"tt5885106"
"nm1410159";"David Bruckner";\N;\N;"tt5638642"
"nm1410318";"Omar Chaparro";"84";"1974-11-26";"tt3696610,tt5884052"
"nm1410326";"Liraz Charhi";\N;"1978-05-31";\N
"nm1410336";"Ta-pu Chen";\N;\N;\N
"nm1410815";"Asghar Farhadi";\N;"1972-05-07";"tt5186714"
"nm1410887";"Martijn Fischer";\N;"1968-01-28";\N
"nm1410940";"Lily Franky";"84";"1963-11-04";"tt8075192"
"nm1411125";"Selena Gomez";"84";"1992-07-22";\N
"nm1411179";"Renata Green-Gaber";"84";"1960-06-17";\N
"nm1411240";"Flávia Gusmão";\N;"1905-05-31";"tt6390668"
"nm1411329";"Ask Hasselbalch";"84";"1979-02-28";"tt6814214"
"nm1411610";"Alexandra Jiménez";"84";"1980-01-04";"tt4110388,tt6256452"
"nm1411676";"Mindy Kaling";"84";"1979-06-24";\N
"nm1412045";"Peter Livolsi";\N;\N;"tt5910344"
"nm1412974";"Glen Powell";"84";"1988-10-21";"tt4846340"
"nm1413110";"Habib Rezaei";\N;\N;"tt6217648"
"nm1413459";"Siddharth";"84";\N;\N
"nm1413739";"Stephy Tang";"84";"1983-10-15";"tt7599050"
"nm1413949";"Ajoy Varma";\N;\N;"tt7470414"
"nm1414398";"Patrick Magee";"84";\N;"tt5688868"
"nm1414443";"Jeff Thomas";\N;\N;\N
"nm1414456";"Michael Wong";"84";"1970-08-30";\N
"nm1414579";"Víctor García";\N;"1974-12-04";"tt8620646"
"nm1414810";"E.L. Katz";\N;"1981-01-07";"tt5717492"
"nm1414912";"Sunil Ariyaratne";\N;\N;"tt7800040"
"nm1415190";"Alexandre Castagnetti";\N;\N;"tt7023354"
"nm1415193";"Consuelo Castillo";\N;\N;"tt0100275"
"nm1415482";"Rene Eller";\N;\N;"tt6671244"
"nm1415540";"Simon Fellows";\N;\N;"tt5936866"
"nm1416330";"Jake McDorman";"84";"1986-07-08";\N
"nm1416531";"Chase Offerle";\N;\N;"tt5750534"
"nm1416557";"Matías Oviedo";\N;"1979-09-14";\N
"nm1416796";"Stéphane Robelin";\N;\N;"tt4693612"
"nm1416900";"Shantel VanSanten";"84";"1985-07-25";\N
"nm1416910";"Sashikumar";\N;\N;"tt7681554"
"nm1416919";"Bradley Sawatzky";"84";"1974-02-24";"tt6494418"
"nm1417016";"Tim Skousen";\N;\N;\N
"nm1417032";"Sola Sobowale";"84";\N;"tt7827944,tt8329618"
"nm1417182";"Cut Mini Theo";\N;"1973-12-30";"tt7541708"
"nm1417249";"Jean-Benoît Ugeux";"84";"1975-10-25";"tt2586120"
"nm1417314";"Vikram";"84";"1966-04-17";\N
"nm1417640";"Brett Haley";\N;\N;"tt7158430,tt5655222"
"nm1417645";"Zahid Hasan";\N;\N;"tt10984586,tt8305666"
"nm1417647";"Jon Heder";"84";"1977-10-26";\N
"nm1417994";"Sarah Horvath";"84";"1905-06-15";\N
"nm1418935";"Andrew Toth";\N;\N;\N
"nm1418952";"Bhavana";"84";\N;\N
"nm1418991";"Tessa";\N;\N;\N
"nm1419440";"Ivana Baquero";"84";"1994-06-11";\N
"nm1420048";"Robert M. Edgecomb";\N;\N;\N
"nm1420611";"Patrik Karlson";"84";"1968-09-11";"tt1318517"
"nm1420683";"Yong-hwa Kim";\N;\N;"tt7160070,tt8116428"
"nm1421188";"Reji Nair";\N;\N;\N
"nm1421237";"Hideaki Nishiyama";\N;\N;\N
"nm1421814";"Suriya";"84";"1975-07-23";\N
"nm1421927";"Eugenia Suárez";"84";"1992-03-09";\N
"nm1422120";"Morten Vogelius";\N;\N;\N
"nm1422176";"Jess Weixler";"84";"1981-06-08";"tt6753132"
"nm1422363";"Daniel Balaji";\N;\N;"tt7221634,tt9260636"
"nm1422371";"Brodie Bass";\N;\N;\N
"nm1422716";"Alex Reznik";\N;"1978-07-12";"tt7158430"
"nm1422733";"Seung-su Ryu";\N;"1971-08-12";\N
"nm1423438";"Jeremy Rush";\N;"1977-05-13";"tt5723286"
"nm1423512";"Eric Blue";\N;\N;"tt3122390"
"nm1423555";"Gustavo Ron";\N;"1972-12-14";\N
"nm1423955";"Lucy Hale";"84";"1989-06-14";"tt6772950"
"nm1424220";"Itziar Aizpuru";\N;"1939-12-19";"tt4924942"
"nm1424878";"Ed Gass-Donnelly";\N;"1977-08-17";\N
"nm1425099";"Yuki Izumisawa";\N;\N;\N
"nm1425385";"Jim Loach";\N;"1969-06-06";"tt2670882"
"nm1425584";"Kharaj Mukherjee";\N;"1963-07-07";\N
"nm1425585";"Shiboprosad Mukherjee";\N;\N;\N
"nm1425958";"Katsushi Sakurabi";\N;\N;"tt9526152"
"nm1425960";"Rodrigo Salinas";\N;\N;\N
"nm1426355";"Duncan Ward";\N;\N;"tt1134664"
"nm1426406";"Geum-seok Yang";\N;\N;\N
"nm1426536";"Shaun Chen";"84";"1978-11-03";\N
"nm1426656";"Marcus Johns";"84";"1993-04-11";"tt6269434"
"nm1427101";"Sophie Traub";\N;"1905-06-11";\N
"nm1427569";"Andre Harden";\N;\N;\N
"nm1427579";"Po-Cheung Lee";\N;\N;\N
"nm1428198";"Laila Boonyasak";"84";"1982-09-15";"tt6596796"
"nm1428724";"Indrans";\N;\N;\N
"nm1428821";"Joey King";"84";"1999-07-30";"tt3799232"
"nm1428845";"Tomasz Konecki";\N;"1962-04-22";"tt7128042"
"nm1428996";"Madan";\N;\N;\N
"nm1429243";"Bindu Panikkar";\N;\N;\N
"nm1429248";"Aksha Pardasany";"84";\N;\N
"nm1429380";"Britt Robertson";"84";"1990-04-18";"tt3922818"
"nm1429471";"Jaume Collet-Serra";\N;"1974-03-23";\N
"nm1429723";"Halley Wegryn Gross";"84";"1985-12-27";\N
"nm1429853";"James Chen";"84";\N;\N
"nm1430969";"Arun Kumar";\N;\N;"tt6747192"
"nm1431194";"Theodore Boborol";\N;\N;\N
"nm1431281";"Lucio Castro";\N;\N;"tt9845398"
"nm1431656";"Emraan Hashmi";"84";"1979-03-24";\N
"nm1431772";"Kalidas Jayaram";\N;\N;"tt6277824,tt8956398"
"nm1431799";"Hassan Khissal";\N;\N;\N
"nm1431940";"Evangeline Lilly";"84";"1979-08-03";"tt5095030"
"nm1432046";"Meghanadhan";\N;\N;\N
"nm1432283";"Kochu Preman";\N;\N;\N
"nm1432578";"Shammi Thilakan";\N;\N;"tt6620266"
"nm1432852";"Ahmed Ezz";"84";"1971-07-23";\N
"nm1432956";"Matt Passmore";"84";"1973-12-24";"tt3348730"
"nm1432966";"Muhammad Ragab";\N;"1975-12-04";\N
"nm1433536";"Dan J. Johnson";\N;\N;\N
"nm1433588";"Jim Parsons";"84";"1973-03-24";\N
"nm1433660";"Tom Fisher";"84";"1905-05-21";\N
"nm1433666";"Michael Ginsburg";"84";"1984-01-13";\N
"nm1434772";"Giovanni Calcagno";\N;"1971-10-22";\N
"nm1434818";"Laura Casabe";\N;\N;\N
"nm1434827";"Inês Castel-Branco";"84";"1982-02-25";"tt8095076"
"nm1435120";"Edouard Deluc";\N;\N;"tt6330052"
"nm1435762";"Brian Herzlinger";\N;"1976-02-19";\N
"nm1435774";"Aya Hirano";"84";"1987-10-08";\N
"nm1435889";"Andrzej Jakimowski";\N;"1963-08-17";"tt7419396"
"nm1435977";"Yumi Kanei";\N;\N;\N
"nm1436314";"Sonam Lhamo";\N;\N;\N
"nm1436684";"Milagros Mumenthaler";\N;"1905-05-30";"tt5541206"
"nm1436693";"A.R. Murugadoss";\N;\N;\N
"nm1436794";"Michal Novotný";\N;"1979-04-11";\N
"nm1437014";"Dahlia Pessemiers";\N;\N;\N
"nm1437189";"Sriram Raghavan";\N;\N;"tt0352314,tt8108198"
"nm1437387";"Glenn Salvage";\N;\N;"tt4443974,tt6153376"
"nm1437652";"Adam B. Stein";\N;\N;"tt8781414"
"nm1437925";"Omi Vaidya";"84";\N;\N
"nm1437994";"Carlos Villaverde";\N;"1905-05-28";\N
"nm1438206";"Ivan Zuccon";\N;\N;"tt7560964"
"nm1438228";"Arthur de Pins";\N;\N;"tt5313906"
"nm1438584";"Julien Lucas";\N;\N;\N
"nm1438745";"Sebastien Roberts";"84";"1972-12-29";\N
"nm1438824";"Pietro Steiner";\N;\N;\N
"nm1439010";"Mikala Gibson";\N;\N;\N
"nm1439176";"Heather Raffo";\N;\N;\N
"nm1439204";"Hallie Shepherd";\N;\N;"tt5040202,tt3767278"
"nm1439407";"Andrzej Archacki";\N;\N;\N
"nm1439865";"Mustafa Bolukbasi";\N;\N;\N
"nm1440281";"John Robinson";"84";"1985-10-25";\N
"nm1441419";"Malu Galli";\N;"1905-05-24";\N
"nm1441481";"Mohammad Reza Golzar";"84";"1977-03-21";\N
"nm1441566";"Marwan Hamed";\N;\N;"tt6909846"
"nm1441714";"Itsuji Itao";"84";"1963-07-18";\N
"nm1441953";"Andrew Leavold";"84";"1970-02-18";\N
"nm1442644";"Neil Sandilands";"84";"1905-05-28";\N
"nm1442694";"Brant Sersen";\N;\N;\N
"nm1443023";"Nacho Vigalondo";\N;"1905-05-30";"tt4680182"
"nm1443126";"Saichia Wongwirot";\N;\N;\N
"nm1443295";"Sung-ha Jo";\N;\N;\N
"nm1443336";"Yihong Duan";\N;"1973-05-16";"tt7509586,tt7649320"
"nm1443361";"Clark Freeman";\N;"1977-02-21";"tt3904278"
"nm1443368";"Brett Gelman";"84";\N;"tt5973364"
"nm1443385";"Jeffrey Grover";\N;\N;"tt6791096"
"nm1443428";"Sarah Kolasky";\N;\N;"tt6022946"
"nm1443502";"Jordan Peele";"84";"1979-02-21";"tt7349662,tt5052448,tt6857112"
"nm1443740";"Zoe Kazan";"84";"1983-09-09";"tt5462602,tt6412452"
"nm1444606";"Michael Segal";"84";\N;\N
"nm1445493";"Louise Griffiths";"84";"1978-07-31";"tt3583382"
"nm1445824";"Jaime Maestro";\N;\N;"tt6182908"
"nm1445939";"Alejo Moguillansky";\N;\N;\N
"nm1446823";"Jonno Roberts";"84";\N;"tt1712192"
"nm1446980";"Terri Kwan";"84";"1976-07-02";\N
"nm1448482";"Brett Kelly";\N;"1972-10-29";\N
"nm1448486";"Marcelo Alonso";"84";"1969-03-19";\N
"nm1448814";"Alejandro Lozano";\N;"1975-12-18";\N
"nm1448869";"Fernanda Castillo";"84";"1982-03-24";\N
"nm1449455";"Gonzalo Calzada";\N;\N;"tt8072078"
"nm1449526";"Srikant Chellappa";\N;\N;"tt4792524"
"nm1449544";"Iwona Cichowska";\N;\N;\N
"nm1450429";"Maksim Lagashkin";\N;"1976-10-12";"tt6952604"
"nm1450964";"Maciej Pieprzyca";\N;"1964-05-05";"tt9121954"
"nm1451137";"Jonathan A. Rosenbaum";\N;\N;"tt8750122"
"nm1451285";"Charmaine Sheh";"84";"1975-05-28";\N
"nm1452260";"Steve Tran";\N;"1985-04-22";\N
"nm1452330";"Maria Anzai";"84";"1953-12-16";\N
"nm1452442";"Hilary Huber";\N;\N;\N
"nm1452458";"Aleksandra Konieczna";\N;"1965-10-13";"tt8308174"
"nm1453324";"Sean Gray";\N;"1976-02-26";"tt0926132"
"nm1453376";"Joe O Byrne";\N;\N;\N
"nm1454378";"Molly Ephraim";"84";"1986-05-22";"tt7074886"
"nm1454680";"Atsuko Hirayanagi";\N;\N;"tt6343058"
"nm1454930";"Teo Konuralp";\N;\N;"tt6170262"
"nm1455330";"Yorgos Nanouris";\N;\N;\N
"nm1455618";"Dmitriy Bykovskiy-Romashov";\N;\N;\N
"nm1455681";"AnnaSophia Robb";"84";"1993-12-08";\N
"nm1456033";"Enzo Tedeschi";\N;\N;"tt6177152"
"nm1456471";"Kimberly Brooks";\N;"1968-08-08";\N
"nm1456545";"Ricardo Hill";\N;\N;\N
"nm1456586";"Jung-ki Kim";\N;"1905-05-19";\N
"nm1456816";"Bryan Woods";\N;"1984-09-14";"tt6644200,tt6535880"
"nm1456861";"Bianca Biasi";\N;\N;\N
"nm1456944";"So-Jeong Kang";\N;"1981-02-25";\N
"nm1457045";"Yi Shin";"84";"1980-11-06";\N
"nm1457169";"Stig Svendsen";"84";"1975-03-19";"tt5029220"
"nm1457818";"Przemyslaw Angerman";\N;"1975-12-11";\N
"nm1458223";"Robert Ciodyk";\N;\N;\N
"nm1458527";"Pablo Fendrik";\N;\N;\N
